Model,Dataset,Shots,Configuration,Total Data,Data Acquired
Mistral-7B-Instruct-v0.3,mmlu.human_sexuality,zero_shot,29,131.0,131
Mistral-7B-Instruct-v0.3,mmlu.human_sexuality,zero_shot,30,131.0,131
Mistral-7B-Instruct-v0.3,mmlu.human_sexuality,zero_shot,31,131.0,131
Mistral-7B-Instruct-v0.3,mmlu.human_sexuality,zero_shot,32,131.0,131
Mistral-7B-Instruct-v0.3,mmlu.human_sexuality,zero_shot,33,131.0,131
Mistral-7B-Instruct-v0.3,mmlu.human_sexuality,zero_shot,34,131.0,131
Mistral-7B-Instruct-v0.3,mmlu.human_sexuality,zero_shot,35,131.0,131
Mistral-7B-Instruct-v0.3,mmlu.human_sexuality,zero_shot,36,131.0,131
Mistral-7B-Instruct-v0.3,mmlu.human_sexuality,zero_shot,37,131.0,131
Mistral-7B-Instruct-v0.3,mmlu.human_sexuality,zero_shot,38,131.0,131
Mistral-7B-Instruct-v0.3,mmlu.human_sexuality,zero_shot,39,131.0,131
Mistral-7B-Instruct-v0.3,mmlu.human_sexuality,zero_shot,40,131.0,131
Mistral-7B-Instruct-v0.3,mmlu.human_sexuality,zero_shot,41,131.0,131
Mistral-7B-Instruct-v0.3,mmlu.human_sexuality,zero_shot,42,131.0,131
Mistral-7B-Instruct-v0.3,mmlu.human_sexuality,zero_shot,43,131.0,131
Mistral-7B-Instruct-v0.3,mmlu.human_sexuality,zero_shot,44,131.0,131
Mistral-7B-Instruct-v0.3,mmlu.human_sexuality,zero_shot,45,131.0,131
Mistral-7B-Instruct-v0.3,mmlu.human_sexuality,zero_shot,46,131.0,131
Mistral-7B-Instruct-v0.3,mmlu.human_sexuality,zero_shot,47,131.0,131
Mistral-7B-Instruct-v0.3,mmlu.human_sexuality,zero_shot,48,131.0,131
Mistral-7B-Instruct-v0.3,mmlu.human_sexuality,zero_shot,49,131.0,131
Mistral-7B-Instruct-v0.3,mmlu.human_sexuality,zero_shot,50,131.0,131
Mistral-7B-Instruct-v0.3,mmlu.human_sexuality,zero_shot,51,131.0,131
Mistral-7B-Instruct-v0.3,mmlu.human_sexuality,zero_shot,52,131.0,131
Mistral-7B-Instruct-v0.3,mmlu.human_sexuality,zero_shot,53,131.0,131
Mistral-7B-Instruct-v0.3,mmlu.human_sexuality,zero_shot,54,131.0,131
Mistral-7B-Instruct-v0.3,mmlu.human_sexuality,zero_shot,55,131.0,131
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,0,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,1,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,2,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,3,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,4,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,5,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,6,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,7,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,8,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,9,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,10,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,11,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,12,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,13,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,14,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,15,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,16,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,17,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,18,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,19,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,20,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,21,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,22,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,23,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,24,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,25,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,26,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,27,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,28,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,29,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,30,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,31,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,32,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,33,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,34,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,35,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,36,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,37,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,38,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,39,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,40,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,41,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,42,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,43,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,44,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,45,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,46,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,47,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,48,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,49,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,50,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,51,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,52,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,53,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,54,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.international_law,zero_shot,55,121.0,121
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,0,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,1,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,2,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,3,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,4,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,5,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,6,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,7,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,8,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,9,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,10,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,11,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,12,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,13,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,14,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,15,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,16,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,17,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,18,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,19,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,20,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,21,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,22,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,23,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,24,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,25,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,26,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,27,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,28,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,29,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,30,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,31,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,32,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,33,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,34,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,35,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,36,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,37,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,38,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,39,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,40,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,41,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,42,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,43,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,44,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,45,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,46,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,47,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,48,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,49,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,50,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,51,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,52,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,53,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,54,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.jurisprudence,zero_shot,55,108.0,108
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,0,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,1,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,2,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,3,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,4,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,5,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,6,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,7,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,8,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,9,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,10,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,11,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,12,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,13,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,14,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,15,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,16,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,17,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,18,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,19,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,20,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,21,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,22,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,23,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,24,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,25,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,26,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,27,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,28,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,29,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,30,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,31,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,32,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,33,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,34,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,35,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,36,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,37,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,38,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,39,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,40,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,41,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,42,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,43,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,44,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,45,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,46,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,47,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,48,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,49,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,50,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,51,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,52,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,53,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,54,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.logical_fallacies,zero_shot,55,163.0,163
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,0,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,1,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,2,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,3,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,4,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,5,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,6,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,7,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,8,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,9,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,10,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,11,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,12,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,13,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,14,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,15,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,16,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,17,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,18,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,19,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,20,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,21,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,22,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,23,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,24,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,25,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,26,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,27,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,28,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,29,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,30,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,31,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,32,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,33,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,34,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,35,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,36,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,37,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,38,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,39,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,40,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,41,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,42,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,43,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,44,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,45,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,46,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,47,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,48,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,49,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,50,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,51,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,52,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,53,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,54,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.machine_learning,zero_shot,55,112.0,112
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,0,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,1,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,2,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,3,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,4,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,5,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,6,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,7,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,8,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,9,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,10,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,11,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,12,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,13,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,14,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,15,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,16,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,17,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,18,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,19,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,20,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,21,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,22,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,23,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,24,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,25,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,26,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,27,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,28,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,29,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,30,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,31,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,32,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,33,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,34,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,35,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,36,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,37,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,38,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,39,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,40,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,41,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,42,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,43,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,44,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,45,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,46,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,47,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,48,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,49,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,50,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,51,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,52,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,53,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,54,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.management,zero_shot,55,103.0,103
Mistral-7B-Instruct-v0.3,mmlu.marketing,zero_shot,0,234.0,234
Mistral-7B-Instruct-v0.3,mmlu.marketing,zero_shot,1,234.0,234
Mistral-7B-Instruct-v0.3,mmlu.marketing,zero_shot,2,234.0,234
Mistral-7B-Instruct-v0.3,mmlu.marketing,zero_shot,3,234.0,234
Mistral-7B-Instruct-v0.3,mmlu.marketing,zero_shot,4,234.0,234
Mistral-7B-Instruct-v0.3,mmlu.marketing,zero_shot,5,234.0,234
Mistral-7B-Instruct-v0.3,mmlu.marketing,zero_shot,6,234.0,234
Mistral-7B-Instruct-v0.3,mmlu.marketing,zero_shot,7,234.0,234
Mistral-7B-Instruct-v0.3,mmlu.marketing,zero_shot,8,234.0,234
Mistral-7B-Instruct-v0.3,mmlu.marketing,zero_shot,9,234.0,234
Mistral-7B-Instruct-v0.3,mmlu.marketing,zero_shot,10,234.0,234
Mistral-7B-Instruct-v0.3,mmlu.marketing,zero_shot,11,234.0,234
Mistral-7B-Instruct-v0.3,mmlu.marketing,zero_shot,12,234.0,234
Mistral-7B-Instruct-v0.3,mmlu.marketing,zero_shot,13,234.0,234
Mistral-7B-Instruct-v0.3,mmlu.marketing,zero_shot,14,234.0,234
Mistral-7B-Instruct-v0.3,mmlu.marketing,zero_shot,15,234.0,234
Mistral-7B-Instruct-v0.3,mmlu.marketing,zero_shot,16,234.0,234
Mistral-7B-Instruct-v0.3,mmlu.marketing,zero_shot,17,234.0,234
Mistral-7B-Instruct-v0.3,mmlu.marketing,zero_shot,18,234.0,234
Mistral-7B-Instruct-v0.3,mmlu.marketing,zero_shot,19,234.0,234
Mistral-7B-Instruct-v0.3,mmlu.marketing,zero_shot,20,234.0,234
Mistral-7B-Instruct-v0.3,mmlu.marketing,zero_shot,21,234.0,234
